"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HJURP",1.35083392620123e-06,-2.70921149002751,0.049,0.123,0.029556246305283
"TASOR",1.37512805561482e-06,0.301367874199337,0.689,0.441,0.0300878018568522
"NEMF",1.38617437525259e-06,0.402510657644479,0.681,0.428,0.0303294953305266
"MND1",1.41354151368994e-06,-1.42037144390095,0.242,0.347,0.030928288319536
"CTSB",1.43020201302418e-06,-0.951050292750452,0.776,0.708,0.0312928200449692
"TMEM70",1.43392038380369e-06,0.356850215707108,0.532,0.301,0.0313741779976247
"ENSBTAG00000040367",1.44294245550314e-06,-0.4242664191424,0.297,0.492,0.0315715809264086
"MCL1",1.44502688423393e-06,-0.733018153468366,0.724,0.703,0.0316171882270384
"UQCRH",1.45731505198032e-06,0.189224664273388,0.996,0.983,0.0318860533373293
"MGST2",1.47344040233575e-06,0.177733850445696,0.407,0.203,0.0322388760031062
"XRCC5",1.48136843169211e-06,0.297373445837097,0.458,0.242,0.0324123412854234
"TGFB1",1.490077649388e-06,0.187890437093543,0.315,0.136,0.0326028989686094
"EIF4A1",1.51476426334926e-06,-0.193695736465127,0.999,1,0.0331430420820818
"ANKRA2",1.55321271891335e-06,0.807673688343061,0.265,0.11,0.033984294289824
"CDK2AP1",1.56266765886956e-06,0.270933515447962,0.791,0.547,0.0341911683760659
"ARMCX1",1.56821540179906e-06,2.37806277343408,0.128,0.021,0.0343125529913634
"LEPROTL1",1.57275486679397e-06,0.344551935424888,0.771,0.521,0.034411876485452
"GPR37L1",1.57791671505103e-06,3.42369204809936,0.098,0.004,0.0345248177253166
"ENSBTAG00000048755",1.57906445791868e-06,2.73405160307768,0.099,0.004,0.0345499303392608
"BFAR",1.58456657449724e-06,0.354890576739644,0.464,0.242,0.0346703166499996
"CILK1",1.60308044879021e-06,0.257934992910489,0.807,0.564,0.0350754002195298
"KCTD10",1.62950828854014e-06,0.392052321848897,0.676,0.432,0.0356536413532583
"FAM118A",1.63065439160465e-06,1.23255734158996,0.172,0.047,0.0356787180883097
"TIMM8B",1.64864986613144e-06,-0.64744260317928,0.783,0.72,0.0360724590709559
"H2AC10",1.66367302760958e-06,-4.0252335208798,0.007,0.042,0.0364011658440976
"SEMA3A",1.70427293904742e-06,2.95723987243315,0.098,0.004,0.0372894919063576
"STARD13",1.72219089888687e-06,0.654492964789894,0.299,0.136,0.0376815368676447
"SOX6",1.728556132324e-06,0.924017695002256,0.171,0.047,0.0378208081752492
"PICALM",1.73133574058972e-06,-0.822117820824497,0.643,0.631,0.037881626004103
"ZNRF2",1.73516066920953e-06,0.512623455160545,0.381,0.195,0.0379653154423046
"TCN2",1.74474948932673e-06,0.334648793181112,0.55,0.314,0.0381751188264689
"SLC35A2",1.7653527489935e-06,0.601540463594726,0.268,0.106,0.0386259181479777
"NIBAN1",1.78573870448271e-06,-1.65835974949276,0.155,0.258,0.0390719628540817
"LRRC1",1.79333532576451e-06,-3.69314526980351,0.018,0.068,0.0392381769277275
"NRADD",1.80510586389863e-06,0.310148890337975,0.506,0.275,0.039495716302102
"CYP1B1",1.81207831272059e-06,-5.52258386457129,0.001,0.021,0.0396482734823266
"PCSK7",1.8191363946527e-06,0.667010231650171,0.253,0.097,0.0398027043150012
"CTTN",1.83424716307912e-06,0.286362714247693,0.935,0.737,0.0401333279281712
"PLCXD3",1.8558597784438e-06,-4.15197214686939,0.001,0.021,0.0406062119523504
"GFPT1",1.85716622950795e-06,0.324966019704048,0.296,0.131,0.040634797101634
"DNASE2",1.86523031497508e-06,0.200138016919314,0.707,0.458,0.0408112392916548
"RPS3",1.89197068876792e-06,0.116837391017725,1,1,0.041396318670242
"GLYR1",1.89242241363769e-06,0.393787179497931,0.539,0.305,0.0414062024103927
"TRAPPC2L",1.89514660720346e-06,0.3685370581732,0.587,0.339,0.0414658077656117
"ERCC8",1.90340820793921e-06,0.49495602240972,0.272,0.114,0.0416465715897099
"ADIPOR2",1.90934461510944e-06,0.544192764546755,0.318,0.148,0.0417764601785944
"CD302",1.9146255417792e-06,-1.34093812406329,0.316,0.403,0.0418920068541289
"SYT17",1.91462746033064e-06,1.24259493096013,0.122,0.017,0.0418920488320343
"CHAF1A",1.92121363363852e-06,-1.50633609942955,0.143,0.246,0.0420361543040108
"HOMER2",1.92187706027984e-06,-1.98946161183318,0.085,0.174,0.0420506700789229
"OLFML2A",1.92836057739781e-06,0.526019515221293,0.561,0.339,0.042192529433464
"GOLGA5",1.95623184302791e-06,0.247948115806236,0.497,0.267,0.0428023527254508
"ENSBTAG00000051821",1.96056908055338e-06,0.441089553980207,0.258,0.102,0.0428972514825079
"SLC25A11",1.97370720169683e-06,0.234729672403852,0.758,0.479,0.0431847135731266
"KIAA1217",1.99698658430883e-06,0.309667697236425,0.39,0.199,0.0436940664646773
"NMD3",1.99807654649689e-06,0.204281955803788,0.521,0.297,0.0437179148373518
"ANKRD1",2.01426079007321e-06,1.68874512896069,0.219,0.081,0.0440720260868019
"NDUFS3",2.02798298145485e-06,0.284149742203955,0.813,0.547,0.044372267634232
"KRCC1",2.07688552745633e-06,0.252400805560919,0.86,0.627,0.0454422553407445
"MCM5",2.08398531938013e-06,-1.11869734192765,0.365,0.445,0.0455975987880372
"EPHA2",2.10249612724696e-06,0.713045671938719,0.225,0.081,0.0460026152641634
"RHEB",2.10429819205979e-06,0.232100283418515,0.637,0.39,0.0460420444422681
"MICAL1",2.13424292591328e-06,0.314443023339876,0.686,0.453,0.0466972352189825
"NGRN",2.13959457609726e-06,0.292711039196429,0.6,0.36,0.0468143293250081
"NUDT7",2.15106439590138e-06,1.73354655263299,0.142,0.03,0.0470652889823222
"TMEM41B",2.18862556583281e-06,0.3183067800541,0.543,0.318,0.0478871273804218
"TEFM",2.19329809952142e-06,0.515572141151905,0.209,0.072,0.0479893624175287
"PLCXD2",2.22812824838645e-06,1.10446866819205,0.136,0.025,0.0487514460746954
"MYH9",2.22955346603972e-06,0.35118148534304,0.955,0.903,0.048782629836949
"CXHXorf38",2.23494012116277e-06,0.731589183242995,0.222,0.081,0.0489004898510413
"MAP3K7",2.25331381233156e-06,0.255200766168454,0.431,0.225,0.0493025062138146
"BIRC2",2.28517662795375e-06,0.235494030014792,0.766,0.521,0.0499996646196279
