"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EPSTI1",1.94389936216619e-06,-0.467406564904466,0.17,0.239,0.0425325180441961
"NUDT14",1.9444113795451e-06,0.301550272621866,0.646,0.604,0.0425437209844468
"RALY",1.94810989867854e-06,-0.120442796257036,0.927,0.941,0.0426246445830865
"BIRC3",1.95023961390467e-06,0.474295032138208,0.395,0.33,0.0426712427522341
"CPLANE1",1.98790924125493e-06,0.408467764958262,0.439,0.378,0.0434954541986578
"PDAP1",1.99759742377216e-06,-0.209940392234797,0.639,0.71,0.0437074316321348
"RSRC2",2.01117557332349e-06,-0.194765859965235,0.688,0.754,0.0440045215443179
"TSPO",2.05564793259612e-06,-0.156488707292004,0.968,0.982,0.044977576765203
"RSRC1",2.05769797393134e-06,-0.238408103418767,0.506,0.603,0.0450224316696177
"COA3",2.0577105568788e-06,-0.16348000893897,0.87,0.907,0.0450227069845082
"SEC61G",2.07920150214666e-06,0.108445518182826,0.982,0.985,0.0454929288669689
"WDFY1",2.08605335523563e-06,-0.222011809881234,0.554,0.654,0.0456428474125555
"MRPL22",2.09589719051053e-06,-0.186615385154605,0.584,0.67,0.0458582305283705
"TRIM34",2.14036037825048e-06,-0.578431172427662,0.108,0.166,0.0468310850761206
"GPR65",2.14954652909566e-06,0.845290120509051,0.088,0.048,0.0470320780566131
"CRYL1",2.15003498164044e-06,-0.254506803780921,0.611,0.681,0.0470427653982929
"XRN2",2.15391917435134e-06,-0.157635055826519,0.846,0.895,0.0471277515348073
"E2F2",2.1595399158105e-06,-1.1708622787537,0.023,0.054,0.0472507333579337
"IRF2",2.19745065289269e-06,-0.264285657371205,0.347,0.437,0.048080220285292
"CDK2AP2",2.21286841752606e-06,-0.237157948263783,0.577,0.656,0.0484175609754703
"NDUFV1",2.21907029197854e-06,-0.129622578204209,0.908,0.938,0.0485532579884905
"CYB561",2.25031186352844e-06,-0.582480209620426,0.073,0.121,0.0492368235740022
"SNTB2",2.25041641034542e-06,-0.336739846204957,0.533,0.607,0.0492391110583578
"PSRC1",2.25689148347706e-06,-0.602854680191948,0.035,0.072,0.0493807856584781
"GSE1",2.26655977210056e-06,0.226239837563451,0.625,0.561,0.0495923278135602
"CRCP",2.27598431525362e-06,-0.372694878018248,0.211,0.284,0.0497985368177492
